Time,i,j,k,w,Pressure,Temperature,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
127125.0,0.6640625,-0.51495361328125,0.4298095703125,0.330322265625,1005.863037109375,23.724456787109375,8.6328125,-0.05078125,-3.92578125,0.0,0.0390625,0.00390625,-192.3125,-22.9375,77.125,
127398.0,0.6641845703125,-0.5150146484375,0.4296875,0.3302001953125,1005.84521484375,23.723297119140625,8.59375,-0.01171875,-3.890625,0.0,0.037109375,0.001953125,-194.3125,-22.875,76.0625,
127544.0,0.6639404296875,-0.514892578125,0.42999267578125,0.33038330078125,1005.878662109375,23.726776123046875,8.59375,-0.05078125,-3.96484375,0.0,0.0,0.0,-195.25,-22.875,76.5625,
127633.0,0.6639404296875,-0.514892578125,0.42999267578125,0.330322265625,1005.842529296875,23.7186279296875,8.59375,-0.05078125,-3.96484375,0.0,0.0,0.0,-193.625,-22.875,76.5625,
127693.0,0.6639404296875,-0.51495361328125,0.42999267578125,0.330322265625,1005.83544921875,23.7186279296875,8.59375,-0.01171875,-3.96484375,0.0,0.0,0.0,-194.0625,-23.125,76.8125,
127737.0,0.66400146484375,-0.51495361328125,0.429931640625,0.330322265625,1005.836669921875,23.730224609375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.125,-22.9375,76.75,
127796.0,0.66400146484375,-0.51495361328125,0.429931640625,0.330322265625,1005.841064453125,23.726776123046875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.0,-22.4375,76.6875,
127995.0,0.66400146484375,-0.51495361328125,0.429931640625,0.330322265625,1005.85546875,23.720977783203125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.8125,-22.875,76.3125,
128188.0,0.6640625,-0.51495361328125,0.42987060546875,0.33026123046875,1005.841552734375,23.720977783203125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.75,-22.4375,76.1875,
128476.0,0.6640625,-0.51495361328125,0.4298095703125,0.33026123046875,1005.870849609375,23.730224609375,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.8125,-22.875,75.875,
128538.0,0.6640625,-0.5150146484375,0.4298095703125,0.33026123046875,1005.83984375,23.73138427734375,8.59375,-0.05078125,-3.8515625,0.0,0.0,0.0,-194.1875,-22.875,76.4375,
128592.0,0.6640625,-0.5150146484375,0.4298095703125,0.33026123046875,1005.863037109375,23.724456787109375,8.59375,-0.05078125,-4.00390625,0.0,0.0,0.0,-194.6875,-22.4375,76.6875,
128636.0,0.6640625,-0.5150146484375,0.42974853515625,0.3302001953125,1005.842041015625,23.725616455078125,8.6328125,-0.01171875,-3.8515625,0.0,0.0,0.0,-194.0625,-23.125,76.875,
128696.0,0.66412353515625,-0.5150146484375,0.42974853515625,0.3302001953125,1005.862060546875,23.722137451171875,8.6328125,-0.01171875,-3.8515625,0.0,0.0,0.0,-194.0625,-22.6875,76.8125,
128894.0,0.66412353515625,-0.5150146484375,0.42974853515625,0.3302001953125,1005.86279296875,23.720977783203125,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-192.25,-22.375,75.5,
128954.0,0.66412353515625,-0.5150146484375,0.42974853515625,0.3302001953125,1005.848388671875,23.720977783203125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.375,-22.9375,77.1875,
129015.0,0.66412353515625,-0.5150146484375,0.42974853515625,0.3302001953125,1005.8642578125,23.725616455078125,8.671875,0.06640625,-3.8125,0.0,0.0,0.0,-193.625,-22.4375,76.5625,
129506.0,0.66387939453125,-0.514892578125,0.42999267578125,0.33056640625,1005.848388671875,23.722137451171875,8.59375,-0.01171875,-3.890625,-0.001953125,0.0234375,0.00390625,-193.375,-22.625,75.625,
129567.0,0.6639404296875,-0.51495361328125,0.42987060546875,0.3304443359375,1005.858642578125,23.722137451171875,8.59375,-0.05078125,-3.92578125,0.0,0.03125,0.0,-193.6875,-23.125,76.25,
129716.0,0.66387939453125,-0.514892578125,0.42999267578125,0.33050537109375,1005.841552734375,23.71978759765625,8.59375,-0.05078125,-3.92578125,0.001953125,0.00390625,0.001953125,-193.0,-22.9375,76.6875,
129796.0,0.66387939453125,-0.51495361328125,0.429931640625,0.33050537109375,1005.849609375,23.72906494140625,8.6328125,-0.01171875,-3.890625,0.001953125,0.013671875,0.0,-192.4375,-22.9375,76.75,
129827.0,0.663818359375,-0.51495361328125,0.42999267578125,0.33062744140625,1005.848876953125,23.724456787109375,8.6328125,-0.05078125,-3.890625,0.001953125,-0.0078125,0.0,-195.375,-22.8125,74.4375,
129857.0,0.66387939453125,-0.51495361328125,0.42987060546875,0.33056640625,1005.865966796875,23.724456787109375,8.6328125,-0.01171875,-3.890625,0.0,0.0,0.0,-194.8125,-23.0625,74.5625,
129887.0,0.663818359375,-0.51495361328125,0.429931640625,0.33056640625,1005.8662109375,23.726776123046875,8.59375,-0.05078125,-3.92578125,0.0,0.01171875,0.00390625,-193.4375,-22.875,75.375,
129917.0,0.663818359375,-0.51495361328125,0.42999267578125,0.33062744140625,1005.8662109375,23.726776123046875,8.59375,-0.05078125,-3.890625,0.0,-0.013671875,-0.00390625,-194.125,-23.5,75.0,
130181.0,0.66387939453125,-0.5150146484375,0.42987060546875,0.33050537109375,1005.85107421875,23.71746826171875,8.59375,-0.05078125,-3.92578125,0.0,-0.01171875,0.0,-193.75,-22.6875,76.1875,
130247.0,0.66387939453125,-0.5150146484375,0.429931640625,0.33050537109375,1005.841796875,23.723297119140625,8.59375,-0.05078125,-3.890625,0.00390625,0.001953125,0.001953125,-196.3125,-22.375,75.125,
130277.0,0.66387939453125,-0.51507568359375,0.42987060546875,0.3304443359375,1005.8427734375,23.72906494140625,8.59375,-0.05078125,-3.92578125,0.0,0.001953125,0.0,-194.0,-23.3125,75.25,
130307.0,0.66387939453125,-0.51507568359375,0.4298095703125,0.3304443359375,1005.85205078125,23.72906494140625,8.59375,-0.05078125,-3.890625,0.001953125,-0.005859375,0.001953125,-193.8125,-22.875,75.875,
130337.0,0.66387939453125,-0.51507568359375,0.4298095703125,0.3304443359375,1005.850830078125,23.71978759765625,8.59375,-0.05078125,-3.92578125,0.001953125,0.013671875,0.0,-194.625,-22.8125,75.125,
130368.0,0.66387939453125,-0.5150146484375,0.42987060546875,0.3304443359375,1005.8515625,23.71978759765625,8.6328125,-0.05078125,-3.890625,-0.001953125,-0.015625,0.0,-194.125,-22.8125,74.9375,
130397.0,0.6639404296875,-0.51507568359375,0.42974853515625,0.33038330078125,1005.850830078125,23.71630859375,8.6328125,-0.05078125,-3.92578125,-0.00390625,0.009765625,0.0,-194.25,-22.8125,74.625,
130666.0,0.6639404296875,-0.51507568359375,0.42974853515625,0.3304443359375,1005.841552734375,23.7186279296875,8.59375,-0.05078125,-3.890625,-0.001953125,-0.005859375,0.0,-194.375,-23.3125,75.875,
131052.0,0.6639404296875,-0.51513671875,0.4296875,0.33038330078125,1005.84814453125,23.7186279296875,8.6328125,-0.01171875,-3.890625,0.0,0.0,0.0,-194.8125,-23.125,76.375,
131140.0,0.6639404296875,-0.51519775390625,0.4296875,0.33038330078125,1005.868408203125,23.7186279296875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.8125,-23.125,75.9375,
131176.0,0.6639404296875,-0.51519775390625,0.4296875,0.33038330078125,1005.847412109375,23.7186279296875,8.6328125,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.9375,-23.125,76.125,
131231.0,0.6639404296875,-0.51519775390625,0.4296875,0.33038330078125,1005.844482421875,23.71746826171875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.6875,-23.125,76.25,
131275.0,0.6639404296875,-0.51519775390625,0.4296875,0.33038330078125,1005.844482421875,23.7186279296875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.3125,-23.3125,76.1875,
131334.0,0.6639404296875,-0.51519775390625,0.4296875,0.33038330078125,1005.8515625,23.712860107421875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-195.0625,-23.0625,75.4375,
131532.0,0.6639404296875,-0.51519775390625,0.42962646484375,0.330322265625,1005.83984375,23.708221435546875,8.59375,-0.05078125,-3.890625,0.0078125,-0.00390625,0.001953125,-195.1875,-23.0625,75.125,
131591.0,0.66387939453125,-0.51507568359375,0.42987060546875,0.3304443359375,1005.85107421875,23.714019775390625,8.6328125,-0.01171875,-3.890625,0.001953125,-0.0078125,0.0,-196.3125,-23.375,76.75,
131984.0,0.66400146484375,-0.5150146484375,0.42974853515625,0.3304443359375,1005.85205078125,23.709381103515625,8.6328125,0.02734375,-3.8125,0.0,-0.01953125,0.0,-194.5,-23.5625,75.5625,
132045.0,0.66400146484375,-0.5150146484375,0.42974853515625,0.3304443359375,1005.8544921875,23.703582763671875,8.6328125,-0.01171875,-3.8125,-0.00390625,-0.056640625,-0.001953125,-194.8125,-23.125,76.375,
132076.0,0.664306640625,-0.5152587890625,0.42926025390625,0.330078125,1005.85546875,23.711700439453125,8.59375,-0.05078125,-3.96484375,0.00390625,0.013671875,0.0,-193.625,-23.5,74.75,
132106.0,0.66412353515625,-0.51513671875,0.42950439453125,0.33026123046875,1005.861572265625,23.711700439453125,8.59375,-0.05078125,-3.92578125,0.005859375,0.04296875,0.00390625,-194.625,-23.5,75.1875,
132136.0,0.66400146484375,-0.5150146484375,0.42974853515625,0.33038330078125,1005.862060546875,23.71746826171875,8.6328125,-0.01171875,-3.8125,0.0,-0.044921875,0.0,-194.9375,-23.25,74.1875,
132166.0,0.66424560546875,-0.51519775390625,0.429443359375,0.33013916015625,1005.862060546875,23.71746826171875,8.59375,-0.05078125,-3.96484375,0.0,0.0234375,0.0,-195.75,-22.75,73.4375,
132326.0,0.6640625,-0.5150146484375,0.4296875,0.330322265625,1005.84423828125,23.709381103515625,8.59375,-0.01171875,-3.890625,-0.001953125,-0.033203125,0.0,-194.75,-23.8125,76.375,
132435.0,0.6641845703125,-0.51507568359375,0.42950439453125,0.330322265625,1005.856689453125,23.712860107421875,8.59375,-0.05078125,-3.96484375,0.00390625,-0.025390625,0.0,-195.5625,-23.5625,75.6875,
132685.0,0.6641845703125,-0.51507568359375,0.42950439453125,0.330322265625,1005.8359375,23.710540771484375,8.59375,0.06640625,-4.08203125,-0.00390625,0.1171875,0.005859375,-192.0,-23.5625,76.3125,
132853.0,0.66363525390625,-0.5147705078125,0.43023681640625,0.33087158203125,1005.840576171875,23.711700439453125,8.6328125,-0.01171875,-3.7734375,0.001953125,0.154296875,0.00390625,-193.625,-22.875,76.5625,
132914.0,0.6640625,-0.51507568359375,0.42962646484375,0.3304443359375,1005.869873046875,23.714019775390625,8.6328125,0.02734375,-3.92578125,-0.00390625,0.005859375,0.001953125,-194.1875,-23.5625,76.5,
133270.0,0.66387939453125,-0.51495361328125,0.42987060546875,0.33062744140625,1005.843017578125,23.710540771484375,8.59375,-0.05078125,-3.96484375,0.001953125,0.0703125,0.001953125,-193.4375,-23.5625,75.4375,
133330.0,0.6641845703125,-0.51513671875,0.429443359375,0.3302001953125,1005.8388671875,23.709381103515625,8.59375,-0.05078125,-3.890625,0.0,0.048828125,0.0,-193.8125,-23.8125,76.0,
133389.0,0.66412353515625,-0.51513671875,0.42950439453125,0.330322265625,1005.854248046875,23.7012939453125,8.59375,-0.05078125,-3.890625,0.0,0.017578125,0.0,-194.875,-23.3125,76.0625,
133425.0,0.6641845703125,-0.51513671875,0.42938232421875,0.33026123046875,1005.861083984375,23.7012939453125,8.6328125,-0.01171875,-3.92578125,0.00390625,0.025390625,0.00390625,-195.0,-23.0625,75.8125,
133456.0,0.6640625,-0.5150146484375,0.42962646484375,0.3304443359375,1005.862060546875,23.708221435546875,8.6328125,-0.05078125,-3.8515625,-0.001953125,-0.064453125,-0.001953125,-194.8125,-23.0625,74.625,
133755.0,0.66412353515625,-0.51513671875,0.429443359375,0.33038330078125,1005.8466796875,23.71514892578125,8.6328125,0.02734375,-3.7734375,0.00390625,-0.083984375,0.0,-194.5,-23.75,75.5625,
133785.0,0.66448974609375,-0.51544189453125,0.42889404296875,0.3299560546875,1005.84765625,23.71514892578125,8.59375,-0.08984375,-3.96484375,0.0,0.0390625,-0.001953125,-193.75,-22.8125,74.375,
133815.0,0.6641845703125,-0.51519775390625,0.42938232421875,0.330322265625,1005.8408203125,23.71514892578125,8.59375,-0.01171875,-3.96484375,0.001953125,0.029296875,0.0,-195.0,-23.25,73.9375,
133845.0,0.6641845703125,-0.51513671875,0.42938232421875,0.330322265625,1005.842041015625,23.724456787109375,8.6328125,-0.01171875,-3.8125,0.00390625,-0.0546875,-0.001953125,-194.125,-23.75,75.0,
133875.0,0.66436767578125,-0.51531982421875,0.42913818359375,0.330078125,1005.85302734375,23.724456787109375,8.59375,-0.05078125,-3.96484375,0.0,0.029296875,0.001953125,-195.3125,-23.5,74.8125,
133905.0,0.66424560546875,-0.51519775390625,0.42938232421875,0.3302001953125,1005.852783203125,23.723297119140625,8.6328125,-0.01171875,-3.890625,0.001953125,-0.013671875,0.0,-193.25,-23.5,74.25,
133964.0,0.66424560546875,-0.51519775390625,0.42938232421875,0.33013916015625,1005.84765625,23.71630859375,8.59375,-0.05078125,-3.8515625,0.0,0.025390625,0.00390625,-194.0625,-23.8125,76.875,
134262.0,0.66436767578125,-0.5152587890625,0.42919921875,0.33001708984375,1005.8466796875,23.714019775390625,8.59375,-0.05078125,-3.92578125,0.0,-0.013671875,0.0,-193.125,-23.125,76.375,
134651.0,0.66424560546875,-0.51544189453125,0.42926025390625,0.3299560546875,1005.83984375,23.707061767578125,8.6328125,-0.01171875,-3.8125,0.0,0.013671875,-0.001953125,-193.6875,-23.3125,76.25,
134711.0,0.664306640625,-0.5155029296875,0.4290771484375,0.32989501953125,1005.847412109375,23.714019775390625,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-193.375,-23.625,77.25,
134772.0,0.664306640625,-0.51544189453125,0.42913818359375,0.3299560546875,1005.86279296875,23.71514892578125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.1875,-23.8125,76.5625,
134832.0,0.66424560546875,-0.51544189453125,0.42913818359375,0.3299560546875,1005.83837890625,23.7186279296875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.5,-23.375,76.9375,
134963.0,0.66424560546875,-0.51544189453125,0.42919921875,0.3299560546875,1005.84521484375,23.722137451171875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.6875,-23.3125,76.25,
135073.0,0.66424560546875,-0.51544189453125,0.42919921875,0.33001708984375,1005.84423828125,23.71978759765625,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.8125,-23.125,75.9375,
135191.0,0.66424560546875,-0.51544189453125,0.42919921875,0.33001708984375,1005.860107421875,23.726776123046875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.5625,-23.75,75.25,
135250.0,0.66424560546875,-0.51544189453125,0.42919921875,0.33001708984375,1005.867919921875,23.726776123046875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.1875,-23.5625,76.0625,
135523.0,0.66424560546875,-0.515380859375,0.42919921875,0.330078125,1005.871826171875,23.71978759765625,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.875,-23.0625,75.6875,
135578.0,0.66424560546875,-0.515380859375,0.42919921875,0.330078125,1005.84716796875,23.710540771484375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.0,-23.125,77.125,
135638.0,0.66424560546875,-0.515380859375,0.42919921875,0.330078125,1005.852294921875,23.711700439453125,8.6328125,-0.01171875,-3.890625,0.0,0.0,0.0,-195.25,-22.875,76.625,
135673.0,0.66424560546875,-0.515380859375,0.42919921875,0.330078125,1005.8701171875,23.711700439453125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.3125,-22.875,76.1875,
135711.0,0.66424560546875,-0.515380859375,0.42919921875,0.330078125,1005.8701171875,23.712860107421875,8.59375,-0.01171875,-3.8515625,0.0,0.0,0.0,-194.3125,-22.875,76.1875,
135772.0,0.66424560546875,-0.515380859375,0.42926025390625,0.330078125,1005.8466796875,23.7186279296875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.3125,-23.125,76.125,
135941.0,0.6641845703125,-0.515380859375,0.42926025390625,0.330078125,1005.841064453125,23.7186279296875,8.6328125,-0.01171875,-3.8515625,0.0,0.0,0.0,-193.0,-22.9375,76.6875,
136002.0,0.6641845703125,-0.515380859375,0.42926025390625,0.330078125,1005.8505859375,23.7186279296875,8.59375,-0.01171875,-3.890625,0.0,0.0,0.0,-193.0,-22.6875,76.6875,
136391.0,0.6641845703125,-0.51531982421875,0.4293212890625,0.33013916015625,1005.84423828125,23.71978759765625,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-193.4375,-23.3125,75.4375,
136453.0,0.6641845703125,-0.51531982421875,0.4293212890625,0.33013916015625,1005.875732421875,23.723297119140625,8.6328125,-0.01171875,-3.890625,0.0,0.0,0.0,-193.75,-22.6875,76.1875,
136507.0,0.6641845703125,-0.51531982421875,0.4293212890625,0.33013916015625,1005.86376953125,23.722137451171875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.1875,-22.6875,76.875,
136543.0,0.6641845703125,-0.51531982421875,0.4293212890625,0.33013916015625,1005.851806640625,23.722137451171875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.4375,-22.4375,75.8125,
136811.0,0.66412353515625,-0.51531982421875,0.4293212890625,0.33013916015625,1005.844970703125,23.725616455078125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.125,-22.6875,76.375,
136872.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.864990234375,23.730224609375,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-195.5625,-22.5,77.375,
136926.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.842529296875,23.727935791015625,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-194.75,-22.875,76.375,
136962.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.841796875,23.722137451171875,8.6328125,-0.05078125,-3.890625,0.0,0.0,0.0,-194.3125,-22.875,76.1875,
137260.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.86328125,23.725616455078125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.1875,-22.875,76.5,
137322.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.847412109375,23.723297119140625,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.6875,-23.125,76.6875,
137381.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.841796875,23.723297119140625,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.5,-22.375,75.5,
137420.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.860595703125,23.723297119140625,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-194.1875,-23.5,74.6875,
137473.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.860595703125,23.723297119140625,8.59375,-0.01171875,-3.890625,0.0,0.0,0.0,-195.6875,-23.3125,75.3125,
137647.0,0.66412353515625,-0.51531982421875,0.429443359375,0.3302001953125,1005.86767578125,23.705902099609375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.375,-23.3125,76.25,
137742.0,0.66412353515625,-0.51531982421875,0.429443359375,0.3302001953125,1005.860107421875,23.707061767578125,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.6875,-23.3125,76.25,
137900.0,0.66412353515625,-0.51531982421875,0.429443359375,0.3302001953125,1005.860107421875,23.71630859375,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.8125,-23.125,75.9375,
138187.0,0.66412353515625,-0.51531982421875,0.429443359375,0.3302001953125,1005.843017578125,23.709381103515625,8.6328125,-0.01171875,-3.890625,0.0,0.0,0.0,-194.0625,-23.125,76.8125,
138247.0,0.66412353515625,-0.51531982421875,0.429443359375,0.3302001953125,1005.850341796875,23.707061767578125,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-193.6875,-22.4375,76.25,
138291.0,0.66412353515625,-0.51531982421875,0.429443359375,0.3302001953125,1005.861572265625,23.710540771484375,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-194.375,-23.3125,75.875,
138351.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.84765625,23.71514892578125,8.59375,-0.01171875,-3.890625,0.0,0.0,0.0,-194.625,-23.3125,75.1875,
138412.0,0.66412353515625,-0.51531982421875,0.42938232421875,0.3302001953125,1005.84814453125,23.71746826171875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.0,-23.0625,75.3125,
138580.0,0.66412353515625,-0.5152587890625,0.42938232421875,0.3302001953125,1005.84814453125,23.71746826171875,8.6328125,-0.01171875,-3.890625,0.0,0.0,0.0,-195.6875,-22.875,75.3125,
138640.0,0.66412353515625,-0.5152587890625,0.42938232421875,0.33026123046875,1005.864013671875,23.71514892578125,8.6328125,-0.05078125,-3.96484375,0.0,0.0,0.0,-195.375,-22.875,76.3125,
138701.0,0.66412353515625,-0.5152587890625,0.42938232421875,0.33026123046875,1005.840576171875,23.712860107421875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-196.9375,-22.875,76.25,
138997.0,0.664306640625,-0.515380859375,0.4290771484375,0.33001708984375,1005.85498046875,23.71514892578125,8.6328125,-0.01171875,-3.890625,-0.00390625,-0.021484375,-0.001953125,-196.8125,-23.3125,75.125,
139150.0,0.66400146484375,-0.51513671875,0.42962646484375,0.3304443359375,1005.846435546875,23.704742431640625,8.59375,-0.01171875,-3.8125,0.001953125,-0.02734375,0.0,-196.0,-22.8125,74.3125,
139210.0,0.66424560546875,-0.5152587890625,0.4293212890625,0.33013916015625,1005.83935546875,23.70245361328125,8.6328125,-0.01171875,-3.92578125,0.00390625,0.0,0.0,-194.1875,-23.125,76.5,
139271.0,0.66412353515625,-0.51519775390625,0.42950439453125,0.3302001953125,1005.85205078125,23.698974609375,8.6328125,-0.05078125,-3.890625,0.0,-0.00390625,0.0,-195.25,-23.375,76.625,
139416.0,0.66412353515625,-0.51519775390625,0.42950439453125,0.3302001953125,1005.838623046875,23.698974609375,8.59375,-0.01171875,-3.890625,-0.00390625,-0.01171875,-0.001953125,-195.1875,-23.375,76.875,
139510.0,0.6641845703125,-0.51531982421875,0.42938232421875,0.33013916015625,1005.849609375,23.7012939453125,8.59375,-0.05078125,-3.92578125,0.0,0.03125,0.001953125,-196.125,-23.3125,75.625,
139541.0,0.6640625,-0.5152587890625,0.42950439453125,0.3302001953125,1005.845947265625,23.7012939453125,8.6328125,-0.01171875,-3.890625,0.0,-0.01171875,-0.001953125,-196.0625,-22.875,75.8125,
139572.0,0.6640625,-0.5152587890625,0.42950439453125,0.3302001953125,1005.84716796875,23.710540771484375,8.6328125,-0.01171875,-3.8515625,0.0,0.009765625,0.0,-195.75,-22.375,75.0,
139926.0,0.6640625,-0.51531982421875,0.429443359375,0.3302001953125,1005.833740234375,23.705902099609375,8.59375,-0.05078125,-3.92578125,-0.00390625,0.009765625,-0.00390625,-195.0,-23.0625,75.8125,
139985.0,0.6640625,-0.51531982421875,0.429443359375,0.330322265625,1005.856201171875,23.71514892578125,8.59375,-0.01171875,-3.92578125,-0.001953125,-0.01171875,0.0,-193.6875,-23.125,76.25,
140021.0,0.66400146484375,-0.51531982421875,0.42950439453125,0.330322265625,1005.85595703125,23.712860107421875,8.6328125,-0.01171875,-3.8515625,-0.001953125,-0.033203125,0.0,-194.375,-23.3125,75.875,
140051.0,0.6640625,-0.515380859375,0.4293212890625,0.33026123046875,1005.847412109375,23.712860107421875,8.59375,-0.01171875,-3.92578125,-0.001953125,0.0234375,0.001953125,-194.25,-23.0625,74.625,
140111.0,0.66400146484375,-0.515380859375,0.4293212890625,0.330322265625,1005.841796875,23.714019775390625,8.6328125,-0.01171875,-3.890625,-0.001953125,0.01171875,0.001953125,-194.375,-23.5625,75.875,
140438.0,0.66400146484375,-0.51531982421875,0.42938232421875,0.33038330078125,1005.850341796875,23.703582763671875,8.6328125,-0.05078125,-3.8515625,-0.001953125,0.015625,0.001953125,-193.375,-23.625,77.25,
140499.0,0.66400146484375,-0.515380859375,0.42938232421875,0.33038330078125,1005.849365234375,23.703582763671875,8.6328125,-0.05078125,-3.890625,0.001953125,-0.013671875,0.0,-193.625,-22.6875,76.5625,
140559.0,0.66400146484375,-0.51531982421875,0.429443359375,0.33038330078125,1005.84619140625,23.70245361328125,8.59375,-0.01171875,-3.890625,0.0,-0.03125,0.0,-193.625,-22.4375,76.5625,
140827.0,0.66400146484375,-0.51531982421875,0.42938232421875,0.3304443359375,1005.84423828125,23.710540771484375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.5,-23.125,75.9375,
140887.0,0.66400146484375,-0.51531982421875,0.42938232421875,0.3304443359375,1005.86376953125,23.710540771484375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.25,-23.375,76.6875,
140990.0,0.66400146484375,-0.51531982421875,0.42938232421875,0.3304443359375,1005.847412109375,23.712860107421875,8.6328125,-0.01171875,-3.890625,0.001953125,0.00390625,0.0,-196.625,-22.875,75.75,
141110.0,0.6640625,-0.51531982421875,0.4293212890625,0.33038330078125,1005.8662109375,23.71746826171875,8.59375,-0.01171875,-3.890625,0.001953125,0.009765625,0.0,-195.5625,-23.75,75.6875,
141219.0,0.6640625,-0.51531982421875,0.42926025390625,0.3304443359375,1005.865966796875,23.714019775390625,8.59375,-0.01171875,-3.890625,0.001953125,0.00390625,0.001953125,-194.375,-23.3125,75.875,
141279.0,0.6640625,-0.51531982421875,0.4293212890625,0.3304443359375,1005.83642578125,23.71514892578125,8.59375,-0.01171875,-3.890625,0.001953125,-0.015625,0.0,-193.1875,-23.125,76.0625,
141339.0,0.6640625,-0.51531982421875,0.42926025390625,0.3304443359375,1005.84716796875,23.709381103515625,8.59375,-0.01171875,-3.890625,0.001953125,-0.005859375,0.001953125,-195.375,-23.375,76.3125,
141371.0,0.6640625,-0.51531982421875,0.42926025390625,0.33038330078125,1005.865234375,23.709381103515625,8.6328125,-0.05078125,-3.92578125,0.0,-0.001953125,-0.001953125,-194.8125,-23.0625,74.5625,
141727.0,0.66424560546875,-0.5152587890625,0.42919921875,0.33026123046875,1005.8408203125,23.714019775390625,8.59375,-0.01171875,-3.890625,-0.001953125,0.01171875,0.0,-193.6875,-23.125,76.3125,
141789.0,0.664306640625,-0.5152587890625,0.42919921875,0.33026123046875,1005.84814453125,23.7186279296875,8.59375,-0.05078125,-3.890625,-0.00390625,0.015625,0.0,-193.6875,-23.125,76.25,
141849.0,0.66424560546875,-0.5152587890625,0.42913818359375,0.33026123046875,1005.84814453125,23.7186279296875,8.6328125,-0.01171875,-3.890625,0.001953125,0.00390625,0.0,-194.875,-23.3125,76.125,
141909.0,0.66424560546875,-0.5152587890625,0.42919921875,0.33026123046875,1005.8486328125,23.723297119140625,8.59375,-0.01171875,-3.890625,0.0,-0.015625,-0.001953125,-194.375,-23.125,75.875,
142054.0,0.66424560546875,-0.5152587890625,0.42913818359375,0.3302001953125,1005.862060546875,23.71630859375,8.59375,-0.01171875,-3.92578125,0.001953125,-0.0078125,0.0,-194.6875,-22.6875,76.625,
142120.0,0.66424560546875,-0.5152587890625,0.42926025390625,0.3302001953125,1005.860595703125,23.712860107421875,8.59375,-0.05078125,-3.890625,-0.001953125,0.0078125,0.0,-196.625,-23.0625,75.8125,
