0,0,0
3.881649971,78,4027
8.996139765,80,4043
12.35401988,80,4043
17.46273994,79,4032
20.83902979,79,4032
25.94780993,79,4038
29.47085977,79,4038
32.53040004,92,4136
35.58779001,92,4136
39.66653991,92,4136
44.77884984,79,4032
48.13944983,79,4032
53.25241995,81,4049
58.50144005,81,4049
63.61016989,76,4016
66.97361016,76,4016
72.08347988,78,4027
75.4472301,78,4027
80.55745006,78,4027
83.92132998,78,4027
89.03223991,79,4038
92.39568996,79,4038
97.50521994,76,4016
100.8687499,76,4016
105.9795501,76,4010
109.34233,76,4010
114.45155,76,4016
117.8165898,76,4016
122.9267099,77,4021
126.2904799,77,4021
131.4003999,76,4016
134.7632101,76,4016
139.8737099,75,4005
143.2378099,75,4005
148.3476801,76,4016
151.7122898,76,4016
156.82041,76,4010
160.1865098,76,4010
165.2953198,75,4005
168.6600699,75,4005
173.7702401,76,4016
177.1333301,76,4016
182.2427301,75,4005
185.6063299,75,4005
190.7161298,74,3999
195.9648499,74,3999
201.0764,74,3994
204.4379201,74,3994
209.5478799,74,3999
212.91151,74,3999
218.0212598,78,4027
223.2693799,78,4027
228.3803401,74,3999
231.74207,74,3999
236.8519099,76,4010
240.2163701,76,4010
245.3266599,73,3988
248.6898599,73,3988
253.79969,73,3988
257.1631899,73,3988
262.27385,73,3988
265.63831,73,3988
270.7474899,74,3994
274.11045,74,3994
279.2203801,73,3988
282.5854099,73,3988
287.69348,73,3988
291.0588498,73,3988
296.1681399,72,3983
299.5323601,72,3983
304.6420801,74,3994
308.0058999,74,3994
313.1163499,77,4021
316.48071,77,4021
321.5913601,73,3988
324.9542501,73,3988
330.0643098,72,3983
333.4284499,72,3983
338.5371501,72,3983
341.9018199,72,3983
347.01157,72,3983
350.3754299,72,3983
355.4832799,72,3983
358.8505299,72,3983
363.95926,72,3983
367.32267,72,3983
372.43226,72,3983
375.7972598,72,3983
380.9072599,71,3972
384.2712102,71,3972
389.3812499,75,4005
392.74541,75,4005
397.8559699,73,3988
401.2181699,73,3988
406.3280301,73,3988
411.57619,73,3988
416.6853001,72,3983
420.04864,72,3983
425.15959,72,3977
428.5225399,72,3977
433.6328201,72,3983
436.9965799,72,3983
442.1073601,71,3972
445.4712601,71,3972
450.5811801,72,3977
453.94504,72,3977
459.05443,72,3983
462.4182999,72,3983
467.52773,70,3966
470.89219,70,3966
476.0018599,70,3966
479.3658998,70,3966
484.47491,72,3977
487.83939,72,3977
492.9500999,72,3983
496.3141401,72,3983
501.4232399,70,3966
504.78826,70,3966
509.8973401,74,3999
513.2618999,74,3999
518.3714099,72,3983
521.7350199,72,3983
526.845,72,3977
530.2081199,72,3977
535.3180299,70,3961
538.68203,70,3961
543.7923999,72,3977
547.15639,72,3977
552.26582,78,4027
555.6299801,78,4027
560.7392001,72,3977
564.1046298,72,3977
569.2151201,69,3955
572.5778201,69,3955
577.68801,71,3972
581.0518501,71,3972
586.16132,70,3961
589.52582,70,3961
594.63499,76,4010
597.99963,76,4010
603.1088002,69,3955
608.3566098,69,3955
613.4653599,69,3955
616.8304799,69,3955
621.9382801,70,3966
625.30392,70,3966
630.41329,70,3961
633.7774401,70,3961
638.8866498,71,3972
642.2519798,71,3972
647.3608899,70,3966
650.8682201,70,3966
657.89098,0,0
663.9077799,73,3988
669.0183101,68,3950
674.2644598,68,3950
679.3742502,75,4005
684.6213698,75,4005
689.7318602,69,3955
693.2682798,69,3955
696.3277299,84,4076
699.38818,65,3928
705.9323301,0,0
710.04199,71,3972
715.15136,71,3972
718.5161099,71,3972
723.6261899,68,3944
726.9897702,68,3944
732.1001,68,3950
735.4632499,68,3950
740.5728102,68,3950
743.9373798,68,3950
749.0462999,70,3966
752.4105802,70,3966
757.51985,69,3955
760.8848002,69,3955
765.9946301,70,3961
769.35818,70,3961
774.4677799,67,3939
777.8324299,67,3939
782.9421499,67,3939
786.3062999,67,3939
791.4163201,68,3944
794.7801399,68,3944
799.88905,68,3950
803.25419,68,3950
808.36272,67,3939
811.72856,67,3939
816.8378799,67,3939
820.20138,67,3939
825.31077,69,3955
828.6765599,69,3955
833.7858598,69,3955
837.1498499,69,3955
842.2595098,68,3944
847.5074999,68,3944
852.61674,67,3939
855.9804099,67,3939
861.0895,69,3955
864.4535,69,3955
869.56357,69,3955
872.9274101,69,3955
878.0374701,69,3955
881.401,69,3955
886.5104799,67,3939
889.8747101,67,3939
894.9846702,68,3950
898.3487799,68,3950
903.45769,66,3933
906.82353,66,3933
911.9325998,70,3966
915.2962201,70,3966
920.4065099,68,3950
923.7704999,68,3950
928.87925,68,3950
932.2443399,68,3950
937.3538299,65,3928
940.71841,65,3928
945.8279099,66,3933
949.1914599,66,3933
954.3015199,68,3944
957.6654899,68,3944
962.77546,68,3950
966.1405499,68,3950
971.2495399,65,3928
974.6134198,65,3928
979.7223299,70,3961
983.08742,70,3961
988.19718,68,3944
991.56148,68,3944
996.66978,66,3933
1000.03465,66,3933
1005.14451,67,3939
1008.50821,67,3939
1013.61781,65,3922
1016.98152,65,3922
1022.09201,66,3933
1025.45646,66,3933
1030.56594,67,3939
1033.92981,67,3939
1039.03954,65,3928
1042.40362,65,3928
1047.51352,66,3933
1050.87852,66,3933
1055.98747,65,3922
1059.35223,65,3922
1064.46356,65,3922
1067.82442,65,3922
1072.9405,65,3928
1076.29837,65,3928
1081.4081,72,3977
1084.77243,72,3977
1089.88337,65,3928
1093.24594,65,3928
1098.35664,65,3922
1101.72079,65,3922
1106.83032,65,3922
1110.19552,65,3922
1115.30448,66,3933
1118.6681,66,3933
1123.77781,66,3933
1127.14152,66,3933
1132.25183,65,3922
1135.61583,65,3922
1140.72548,65,3922
1144.0895,65,3922
1149.1999,64,3917
1152.56452,64,3917
1157.6734,65,3928
1161.03678,65,3928
1166.14769,66,3933
1169.51152,66,3933
1174.62023,65,3922
1177.98452,65,3922
1183.09422,63,3911
1186.45872,63,3911
1191.56946,64,3917
1194.93151,64,3917
1200.04151,63,3911
1203.40632,63,3911
1208.51518,68,3944
1211.88132,68,3944
1216.99145,65,3922
1220.35488,65,3922
1225.46245,63,3906
1228.82748,63,3906
1233.93736,65,3922
1237.30149,65,3922
1242.41099,65,3922
1245.77531,65,3922
1250.88557,65,3922
1254.2499,65,3922
1259.35849,63,3906
1262.72143,63,3906
1267.83052,63,3911
1271.19649,63,3911
1276.30752,64,3917
1279.671,64,3917
1284.78149,63,3906
1288.14449,63,3906
1293.25541,62,3900
1296.61901,62,3900
1301.72789,63,3906
1305.09249,63,3906
1310.20247,63,3911
1313.56546,63,3911
1318.67531,63,3906
1322.03864,63,3906
1327.14977,62,3900
1330.51223,62,3900
1335.62249,66,3933
1338.98784,66,3933
1344.09668,63,3911
1347.46151,63,3911
1352.57252,63,3911
1355.93533,63,3911
1361.04467,63,3906
1364.4094,63,3906
1369.51855,62,3900
1372.88177,62,3900
1377.99254,62,3900
1381.35652,62,3900
1386.46539,63,3911
1389.83057,63,3911
1394.94081,61,3895
1398.30454,61,3895
1403.41361,70,3961
1406.77798,70,3961
1411.88855,61,3895
1415.2523,61,3895
1420.36279,63,3911
1423.72526,63,3911
1428.83691,62,3900
1432.19855,62,3900
1437.30853,61,3895
1440.67333,61,3895
1445.7835,61,3895
1449.14751,61,3895
1454.25596,61,3889
1457.62148,61,3889
1462.73142,63,3911
1466.09362,63,3911
1471.20354,62,3900
1474.56858,62,3900
1479.6785,60,3884
1483.04193,60,3884
1488.15185,61,3889
1491.51566,61,3889
1496.62571,62,3900
1499.99054,62,3900
1505.09954,63,3906
1508.46302,63,3906
1513.57353,60,3884
1516.93957,60,3884
1522.04841,68,3950
1525.41185,68,3950
1530.52102,61,3889
1533.88555,61,3889
1538.99407,70,3961
1542.35844,70,3961
1547.46735,61,3889
1550.83334,61,3889
1555.94225,61,3889
1559.30642,61,3889
1564.41626,60,3884
1567.78061,60,3884
1572.89074,59,3878
1576.25532,59,3878
1581.36485,60,3884
1584.72805,60,3884
1589.83858,62,3900
1593.20164,62,3900
1598.31066,60,3884
1601.67568,60,3884
1606.78571,64,3917
1610.14985,64,3917
1615.2597,64,3917
1618.62356,64,3917
1623.7333,61,3889
1627.09742,61,3889
1632.20736,61,3895
1635.57037,61,3895
1640.67949,59,3878
1644.04549,59,3878
1649.15436,59,3873
1652.51959,59,3873
1657.6297,59,3878
1660.99154,59,3878
1666.10278,59,3873
1669.46596,59,3873
1674.57557,63,3911
1677.93921,63,3911
1683.04952,64,3917
1686.41455,64,3917
1691.52461,60,3884
1694.88783,60,3884
1699.99665,67,3939
1703.36169,67,3939
1708.47056,59,3873
1711.83558,59,3873
1716.94549,61,3889
1720.30972,61,3889
1725.41844,63,3906
1728.7827,63,3906
1733.89273,61,3889
1737.25674,61,3889
1742.36663,60,3884
1745.7306,60,3884
1750.83925,60,3884
1754.20419,60,3884
1759.31351,60,3884
1762.67861,60,3884
1767.78774,59,3873
1771.15258,59,3873
1776.26274,59,3878
1779.62568,59,3878
1784.73449,59,3878
1788.09945,59,3878
1793.20868,59,3873
1796.57363,59,3873
1801.68279,63,3906
1805.04694,63,3906
1810.15873,60,3884
1813.5217,60,3884
1818.63032,58,3867
1821.99577,58,3867
1827.10438,58,3867
1830.46873,58,3867
1835.5782,58,3867
1838.94216,58,3867
1844.05197,59,3878
1847.41625,59,3878
1852.52656,59,3878
1855.89034,59,3878
1860.9997,58,3867
1864.36474,58,3867
1869.47215,57,3862
1872.83864,57,3862
1877.94731,59,3878
1881.31272,59,3878
1886.42069,59,3878
1889.78451,59,3878
1894.89469,59,3873
1898.25873,59,3873
1903.36807,58,3867
1906.7327,58,3867
1911.84332,59,3873
1915.20739,59,3873
1920.31638,59,3878
1923.6801,59,3878
1928.7904,57,3856
1932.1545,57,3856
1937.26359,57,3856
1940.6286,57,3856
1945.73757,58,3867
1949.10167,58,3867
1954.21066,59,3873
1957.57545,59,3873
1962.68489,59,3873
1966.04989,59,3873
1971.15946,59,3873
1974.52243,59,3873
1979.63322,61,3889
1982.99669,61,3889
1988.1061,57,3862
1991.47174,57,3862
1996.5807,57,3856
